country,place,pop,year,source
IN,"Pali, Rajasthan",230075,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ramagundam,229644,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Haridwar,228832,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vijayanagaram,228025,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Katihar,226261,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nagercoil,224849,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sri Ganganagar,224532,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Karawal Nagar,224281,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Mango, Jharkhand",223805,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Thanjavur,222943,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bulandshahr,222519,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Uluberia,222240,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Murwara,221883,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sambhal,220813,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Singrauli,220257,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nadiad,218095,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Secunderabad,217910,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Naihati,217900,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Yamunanagar,216677,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bidhan Nagar,215514,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Pallavaram,215417,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bidar,214373,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Panchkula,211355,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Burhanpur,210886,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Raurkela Industrial Township,210317,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kharagpur,207604,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dindigul,207327,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gandhinagar,206167,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hospet,206167,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nangloi Jat,205596,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Malda, West Bengal",205521,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ongole,204746,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Eluru,203780,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Deoghar,203123,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chhapra,202352,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Haldia,200827,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Khandwa,200738,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Puri (city),200564,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nandyal,200516,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Morena, Madhya Pradesh",200482,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Amroha,198471,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Anand, Gujarat",198282,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhind,197585,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhalswa Jahangir Pur,197148,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Madhyamgram,196127,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhiwani,196057,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Panvel,195373,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Baharampur,195223,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Ambala,195153,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Morvi,194947,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Fatehpur, Uttar Pradesh",193193,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Raebareli,191316,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Khora,190005,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chittoor,189332,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhusawal,187421,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Orai,187137,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bahraich,186223,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vellore,185803,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Veraval,185797,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mahesana,184991,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Khammam,184210,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sambalpur,184000,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Raiganj,183612,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sirsa,182534,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Danapur,182429,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Serampore,181842,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sultan Pur Majra,181554,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Guna, India",180935,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Jaunpur, Uttar Pradesh",180362,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Shivpuri,179977,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Surendranagar Dudhrej,177851,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Unnao,177658,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hugli-Chuchura,177259,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sitapur,177234,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hastsal,176877,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tambaram,174787,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Adityapur,174355,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Badlapur,174226,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Alappuzha,174176,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Cuddalore,173636,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Silchar,172830,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gadag-Betageri,172612,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bahadurgarh,170767,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Machilipatnam,169892,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Shimla,169578,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Medinipur,169264,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Deoli, Delhi",169122,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bharuch,169007,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hoshiarpur,168653,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jind,167592,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Chandannagar,166867,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Adoni,166344,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Tonk, India",165294,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Faizabad,165228,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tenali,164937,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Alandur,164430,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kancheepuram,164384,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vapi,163630,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Rajnandgaon,163114,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Proddatur,162717,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Navsari,160941,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Budaun,159285,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Uttarpara Kotrung,159147,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Mahbubnagar,157733,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Erode,157101,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Batala,156619,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Saharsa,156540,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Haldwani—Kathgodam,156078,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Vidisha,155951,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Thanesar,155152,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kishangarh,154886,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hindupur,151835,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Sasaram,147396,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hajipur,147126,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Beed,146709,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bhimavaram,142280,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dehri,137068,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Madanapalle,135669,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Siwan, Bihar",134458,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bettiah,132896,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gondia,132813,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Guntakal,126270,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Srikakulam,125939,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Motihari,125183,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Dharmavaram,121874,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Satara (city),120195,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Barshi,118722,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Gudivada,118167,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Yavatmal,116551,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Narasaraopet,116250,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Bagaha,113012,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Achalpur,112311,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Osmanabad,111825,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Nandurbar,111037,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Miryalaguda,109891,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tadipatri,108171,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kishanganj,107076,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Karaikudi,106714,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Wardha,106444,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Suryapet,105250,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,"Jamalpur, Bihar",105221,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Kavali,104000,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Tadepalligudem,103906,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Udgir,103550,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Amaravati,103000,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Buxar,102591,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Jehanabad,102456,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Greater Noida,102054,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Hinganghat,101805,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
IN,Aurangabad,101520,2011,"wikipedia(List_of_cities_in_India_by_population, 2011 census)"
RU,Moscow,13010112,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Saint Petersburg,5601911,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Novosibirsk,1633595,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Yekaterinburg,1544376,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kazan,1308660,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Nizhny Novgorod,1228199,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Chelyabinsk,1189525,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Krasnoyarsk,1187771,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Samara,1173299,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Ufa,1144809,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Rostov-on-Don,1142162,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Omsk,1125695,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Krasnodar,1099344,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Voronezh,1057681,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Perm, Russia",1034002,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Volgograd,1028036,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Saratov,901361,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Tyumen,847488,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Tolyatti,684709,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Barnaul,630877,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Izhevsk,623472,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Makhachkala,623254,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Khabarovsk,617441,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Ulyanovsk,617352,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Irkutsk,617264,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Vladivostok,603519,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Yaroslavl,577279,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kemerovo,557119,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Tomsk,556478,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Naberezhnye Chelny,548434,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Stavropol,547443,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Orenburg,543654,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Novokuznetsk,537480,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Ryazan,528599,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Balashikha,520962,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Penza,501109,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Cheboksary,497807,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Lipetsk,496403,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kaliningrad,490449,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Astrakhan,475629,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Tula, Russia",473622,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Kirov, Kirov Oblast",468212,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Sochi,466078,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kursk,440052,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Ulan-Ude,437565,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Tver,416219,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Magnitogorsk,410594,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Surgut,396443,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Bryansk,379152,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Ivanovo,361644,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Yakutsk,355443,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Vladimir, Russia",349951,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Belgorod,339978,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Nizhny Tagil,338966,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kaluga,337058,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Chita, Zabaykalsky Krai",334427,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Grozny,328533,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Volzhsky, Volgograd Oblast",321479,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Smolensk,316570,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Podolsk,314934,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Saransk,314871,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Vologda,313944,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Kurgan, Kurgan Oblast",310911,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Cherepovets,305185,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Oryol,303169,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Arkhangelsk,301199,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Vladikavkaz,295830,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Nizhnevartovsk,283256,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Yoshkar-Ola,281248,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Sterlitamak,277410,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Murmansk,270384,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kostroma,267481,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Novorossiysk,262293,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Tambov,261803,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Khimki,257128,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Mytishchi,255429,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Nalchik,247054,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Taganrog,245120,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Nizhnekamsk,241479,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Blagoveshchensk,241437,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Komsomolsk-on-Amur,238505,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Petrozavodsk,234897,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Korolyov, Moscow Oblast",228095,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Shakhty,226452,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Engels, Saratov Oblast",225428,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Veliky Novgorod,224286,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Lyubertsy,224195,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Bratsk,224071,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Stary Oskol,221676,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Angarsk,221296,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Syktyvkar,220580,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Dzerzhinsk, Russia",218630,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Pskov,193082,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Orsk,189195,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Krasnogorsk, Moscow Oblast",187634,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Armavir, Russia",187177,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Abakan,184769,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Balakovo,184466,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Biysk,183852,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Yuzhno-Sakhalinsk,181587,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Odintsovo,180530,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Ussuriysk,180393,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Prokopyevsk,177819,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Rybinsk,177295,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Norilsk,174453,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Volgodonsk,168048,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Syzran,165725,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Petropavlovsk-Kamchatsky,164900,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kamensk-Uralsky,164192,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Novocherkassk,163674,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Almetyevsk,163512,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Zlatoust,161774,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Severodvinsk,157213,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Khasavyurt,155144,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Domodedovo (town),152404,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,"Salavat, Russia",148575,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Miass,147995,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kopeysk,147806,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Pyatigorsk,146473,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Elektrostal,146403,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Maykop,143385,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Nakhodka,139931,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Berezniki,138069,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kolomna,134850,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Shchyolkovo,134211,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Serpukhov,133793,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kovrov,132417,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Neftekamsk,131942,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Kislovodsk,127521,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Bataysk,126988,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
RU,Rubtsovsk,126834,2021,"wikipedia(List_of_cities_and_towns_in_Russia_by_population, 2021 census)"
